ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
1804,Raging Bolt,Safety Goggles,Protosynthesis,Bug,Thunderclap,Draco Meteor,Electroweb,Protect
1805,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Stellar,Surging Strikes,Ice Spinner,Tera Blast,U-turn
1805,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Thunderbolt,Moonblast
1805,Sinistcha-Masterpiece,Rocky Helmet,Hospitality,Water,Matcha Gotcha,Shadow Ball,Life Dew,Trick Room
1805,Ursaluna-Bloodmoon,Silk Scarf,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
1805,Farigiraf,Safety Goggles,Armor Tail,Steel,Trick Room,Iron Head,Psychic Noise,Protect
1805,Amoonguss,Leftovers,Effect Spore,Water,Pollen Puff,Spore,Sludge Bomb,Protect
1806,Amoonguss,Leftovers,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Clear Smog
1806,Incineroar,Sitrus Berry,Intimidate,Water,Flare Blitz,Darkest Lariat,Fake Out,Parting Shot
1806,Ninetales,Heat Rock,Drought,Water,Solar Beam,Protect,Heat Wave,Will-O-Wisp
1806,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Sacred Sword,Ice Spinner,Icicle Crash,Sucker Punch
1806,Walking Wake,Choice Scarf,Protosynthesis,Fire,Hydro Steam,Draco Meteor,Protect,Flamethrower
1806,Kingambit,Black Glasses,Defiant,Flying,Kowtow Cleave,Swords Dance,Iron Head,Sucker Punch
1807,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Perish Song
1807,Kingambit,Black Glasses,Defiant,Dark,Sucker Punch,Iron Head,Kowtow Cleave,Protect
1807,Latias,Rocky Helmet,Levitate,Electric,Ice Beam,Mist Ball,Recover,Tailwind
1807,Landorus,Life Orb,Sheer Force,Poison,Protect,Sludge Bomb,Earth Power,Sandsear Storm
1807,Incineroar,Safety Goggles,Intimidate,Dragon,Flare Blitz,Fake Out,Parting Shot,Knock Off
1807,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Horn Leech,Ivy Cudgel
1808,Archaludon,Assault Vest,Stamina,Dragon,Electro Shot,Flash Cannon,Dragon Pulse,Body Press
1808,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Dark Pulse,Overheat,Heat Wave,Snarl
1808,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Flamethrower,Draco Meteor,Protect
1808,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Sunny Day,Rain Dance,Taunt
1808,Venusaur,Wide Lens,Chlorophyll,Fire,Giga Drain,Weather Ball,Sleep Powder,Protect
1808,Landorus-Therian,Choice Scarf,Intimidate,Flying,Stomping Tantrum,Rock Slide,Tera Blast,U-turn
1809,Dondozo,Clear Amulet,Unaware,Grass,Wave Crash,Earthquake,Order Up,Protect
1809,Tatsugiri,Choice Scarf,Commander,Steel,Muddy Water,Draco Meteor,Dragon Pulse,Icy Wind
1809,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
1809,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Helping Hand,Dazzling Gleam,Trick Room
1809,Iron Crown,Booster Energy,Quark Drive,Water,Expanding Force,Tachyon Cutter,Tera Blast,Protect
1809,Entei,Assault Vest,Inner Focus,Normal,Sacred Fire,Stomping Tantrum,Extreme Speed,Snarl
1810,Raging Bolt,Safety Goggles,Protosynthesis,Water,Thunderbolt,Thunderclap,Draco Meteor,Protect
1810,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Protect
1810,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
1810,Hitmontop,Assault Vest,Intimidate,Steel,Close Combat,Ice Spinner,Bullet Punch,Fake Out
1810,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1810,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1811,Gallade,Clear Amulet,Sharpness,Grass,Trick Room,Wide Guard,Psycho Cut,Sacred Sword
1811,Hatterene,Life Orb,Magic Bounce,Fire,Trick Room,Protect,Expanding Force,Dazzling Gleam
1811,Torkoal,Charcoal,Drought,Fire,Protect,Eruption,Heat Wave,Earth Power
1811,Urshifu,Choice Scarf,Unseen Fist,Stellar,Tera Blast,Wicked Blow,Close Combat,U-turn
1811,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Trick Room,Helping Hand,Follow Me,Dazzling Gleam
1811,Ursaluna,Flame Orb,Guts,Ghost,Protect,Earthquake,Facade,Headlong Rush
1812,Tornadus,Sitrus Berry,Prankster,Ghost,Bleakwind Storm,Taunt,Protect,Tailwind
1812,Iron Hands,Assault Vest,Quark Drive,Water,Drain Punch,Supercell Slam,Heavy Slam,Fake Out
1812,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech
1812,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1812,Incineroar,Covert Cloak,Intimidate,Grass,Fake Out,Helping Hand,Flare Blitz,Knock Off
1812,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1813,Kingambit,Black Glasses,Defiant,Fairy,Kowtow Cleave,Swords Dance,Sucker Punch,Protect
1813,Raging Bolt,Leftovers,Protosynthesis,Grass,Calm Mind,Dragon Pulse,Thunderclap,Protect
1813,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sacred Sword,Sucker Punch,Protect
1813,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Superpower,Spiky Shield
1813,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,High Horsepower,Wood Hammer
1813,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Flare Blitz,Knock Off,Parting Shot
1814,Rillaboom,Assault Vest,Grassy Surge,Fire,Drum Beating,Grassy Glide,U-turn,Fake Out
1814,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Detect,Close Combat,Aqua Jet
1814,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Knock Off,Parting Shot,Flare Blitz
1814,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Shadow Ball,Moonblast,Protect
1814,Landorus,Life Orb,Sheer Force,Poison,Protect,Sandsear Storm,Earth Power,Sludge Bomb
1814,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Rain Dance,Bleakwind Storm,Taunt
1815,Amoonguss,Rocky Helmet,Regenerator,Fairy,Protect,Rage Powder,Spore,Pollen Puff
1815,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1815,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
1815,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Thunderbolt,Moonblast,Shadow Ball,Dazzling Gleam
1815,Incineroar,Assault Vest,Intimidate,Grass,Fake Out,Flare Blitz,U-turn,Snarl
1815,Tornadus,Sitrus Berry,Prankster,Steel,Bleakwind Storm,Tailwind,Icy Wind,Protect
1816,Indeedee-F,Terrain Extender,Psychic Surge,Psychic,Psychic,Dazzling Gleam,Follow Me,Helping Hand
1816,Flutter Mane,Life Orb,Protosynthesis,Ghost,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
1816,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
1816,Iron Valiant,Booster Energy,Quark Drive,Fairy,Spirit Break,Close Combat,Expanding Force,Protect
1816,Dragonite,Leftovers,Multiscale,Steel,Outrage,Rock Slide,Iron Head,Tailwind
1816,Iron Crown,Choice Scarf,Quark Drive,Psychic,Expanding Force,Tachyon Cutter,Air Slash,Volt Switch
1817,Iron Hands,Assault Vest,Quark Drive,Grass,Fake Out,Drain Punch,Heavy Slam,Wild Charge
1817,Whimsicott,Covert Cloak,Prankster,Fire,Tailwind,Encore,Fake Tears,Beat Up
1817,Terrakion,Clear Amulet,Justified,Grass,Protect,Rock Slide,Earthquake,Close Combat
1817,Chien-Pao,Life Orb,Sword of Ruin,Ghost,Protect,Ice Spinner,Sucker Punch,Sacred Sword
1817,Chi-Yu,Focus Sash,Beads of Ruin,Fire,Dark Pulse,Heat Wave,Overheat,Protect
1817,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
1818,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Horn Leech,Spiky Shield
1818,Indeedee-F,Rocky Helmet,Psychic Surge,Water,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
1818,Iron Crown,Leftovers,Quark Drive,Fighting,Focus Blast,Tachyon Cutter,Expanding Force,Calm Mind
1818,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Hyper Voice,Protect,Trick Room
1818,Entei,Choice Band,Inner Focus,Normal,Sacred Fire,Stomping Tantrum,Extreme Speed,Stomp
1818,Raging Bolt,Booster Energy,Protosynthesis,Grass,Dragon Pulse,Calm Mind,Thunderclap,Protect
1819,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn Leech,Play Rough
1819,Sinistcha,Rocky Helmet,Hospitality,Ghost,Strength Sap,Rage Powder,Matcha Gotcha,Trick Room
1819,Raging Bolt,Leftovers,Protosynthesis,Water,Calm Mind,Thunderclap,Dragon Pulse,Protect
1819,Incineroar,Safety Goggles,Intimidate,Fire,Fake Out,Parting Shot,Helping Hand,Flare Blitz
1819,Archaludon,Assault Vest,Stamina,Fairy,Electro Shot,Snarl,Body Press,Flash Cannon
1819,Tornadus,Focus Sash,Prankster,Flying,Bleakwind Storm,Tailwind,Rain Dance,Heat Wave
1820,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,U-turn,Knock Off
1820,Metagross,Wide Lens,Clear Body,Steel,Thunder Punch,Zen Headbutt,Meteor Mash,Shadow Claw
1820,Latias,Bright Powder,Levitate,Stellar,Reflect Type,Tera Blast,Mist Ball,Recover
1820,Klefki,Eject Button,Prankster,Fairy,Thunder Wave,Switcheroo,Dazzling Gleam,Fairy Lock
1820,Malamar,Shell Bell,Contrary,Fighting,Skill Swap,Knock Off,Superpower,Topsy-Turvy
1820,Talonflame,Weakness Policy,Gale Wings,Flying,Tailwind,Upper Hand,Acrobatics,Sunny Day
1821,Amoonguss,Sitrus Berry,Regenerator,Water,Rage Powder,Protect,Pollen Puff,Spore
1821,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Horn Leech,Ivy Cudgel,Spiky Shield
1821,Landorus-Therian,Choice Scarf,Intimidate,Flying,U-turn,Tera Blast,Rock Slide,Stomping Tantrum
1821,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Throat Chop,Sacred Sword,Ice Spinner,Protect
1821,Entei,Assault Vest,Inner Focus,Normal,Extreme Speed,Snarl,Stomping Tantrum,Sacred Fire
1821,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
1822,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Follow Me,Horn Leech
1822,Tornadus,Rocky Helmet,Prankster,Ghost,Protect,Bleakwind Storm,Taunt,Tailwind
1822,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Protect,Ice Spinner,Sucker Punch,Sacred Sword
1822,Landorus,Life Orb,Sheer Force,Poison,Protect,Earth Power,Sludge Bomb,Crunch
1822,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Extreme Speed,Snarl,Stone Edge
1822,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Shadow Ball,Dazzling Gleam
1823,Whimsicott,Focus Sash,Prankster,Ghost,Moonblast,Fake Tears,Tailwind,Taunt
1823,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Thunderbolt,Protect
1823,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Swords Dance
1823,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Hyper Voice,Protect,Dazzling Gleam,Psychic Noise
1823,Gholdengo,Leftovers,Good as Gold,Water,Make It Rain,Protect,Nasty Plot,Shadow Ball
1823,Urshifu,Choice Band,Unseen Fist,Poison,Wicked Blow,U-turn,Sucker Punch,Close Combat
1824,Amoonguss,Rocky Helmet,Regenerator,Water,Rage Powder,Spore,Pollen Puff,Clear Smog
1824,Raging Bolt,Leftovers,Protosynthesis,Electric,Thunderclap,Protect,Thunderbolt,Dragon Pulse
1824,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect
1824,Incineroar,Sitrus Berry,Intimidate,Water,Knock Off,Flare Blitz,Fake Out,Parting Shot
1824,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
1824,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Protect,Sucker Punch,Sacred Sword
1825,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Close Combat,Aqua Jet,U-turn
1825,Archaludon,Assault Vest,Stamina,Flying,Electro Shot,Flash Cannon,Draco Meteor,Body Press
1825,Amoonguss,Sitrus Berry,Regenerator,Water,Grass Knot,Pollen Puff,Rage Powder,Spore
1825,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Flare Blitz,Parting Shot,Taunt
1825,Pelipper,Focus Sash,Drizzle,Flying,Protect,Hurricane,Weather Ball,Wide Guard
1825,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Icy Wind,Shadow Ball,Protect
1826,Indeedee-F,Psychic Seed,Psychic Surge,Water,Follow Me,Dazzling Gleam,Helping Hand,Trick Room
1826,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Overheat,Psychic
1826,Iron Crown,Booster Energy,Quark Drive,Water,Protect,Tachyon Cutter,Expanding Force,Tera Blast
1826,Sinistcha,Rocky Helmet,Hospitality,Fire,Rage Powder,Matcha Gotcha,Strength Sap,Trick Room
1826,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
1826,Glastrier,Clear Amulet,Chilling Neigh,Water,Icicle Crash,Stomping Tantrum,Zen Headbutt,Protect
1827,Annihilape,Punching Glove,Defiant,Fire,Bulk Up,Drain Punch,Poison Jab,Rage Fist
1827,Walking Wake,Mystic Water,Protosynthesis,Poison,Hydro Steam,Aqua Jet,Dragon Pulse,Tera Blast
1827,Ninetales,Heat Rock,Drought,Grass,Heat Wave,Snarl,Solar Beam,Weather Ball
1827,Venusaur,Assault Vest,Chlorophyll,Fire,Giga Drain,Sludge Bomb,Tera Blast,Earth Power
1827,Sinistcha-Masterpiece,Big Root,Hospitality,Dragon,Matcha Gotcha,Hex,Trick Room,Rage Powder
1827,Whimsicott,Focus Sash,Prankster,Flying,Tailwind,Taunt,Energy Ball,Moonblast
1828,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Rain Dance
1828,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1828,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
1828,Rillaboom,Life Orb,Grassy Surge,Fire,Knock Off,High Horsepower,Grassy Glide,Fake Out
1828,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Protect,Sucker Punch,Sacred Sword
1828,Incineroar,Assault Vest,Intimidate,Grass,Knock Off,Flare Blitz,Fake Out,U-turn
1829,Gouging Fire,Clear Amulet,Protosynthesis,Fairy,Burning Bulwark,Dragon Claw,Flare Blitz,Morning Sun
1829,Weezing,Leftovers,Neutralizing Gas,Flying,Protect,Will-O-Wisp,Taunt,Gunk Shot
1829,Iron Bundle,Booster Energy,Quark Drive,Ice,Encore,Freeze-Dry,Flip Turn,Hydro Pump
1829,Incineroar,Ability Shield,Intimidate,Water,Fake Out,Parting Shot,Knock Off,Flare Blitz
1829,Iron Hands,Assault Vest,Quark Drive,Steel,Drain Punch,Heavy Slam,Fake Out,Wild Charge
1829,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Protect
1830,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Horn Leech,Ivy Cudgel,Spiky Shield,Follow Me
1830,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Flamethrower,Protect
1830,Landorus-Therian,Choice Scarf,Intimidate,Flying,Earthquake,Rock Slide,U-turn,Tera Blast
1830,Whimsicott,Covert Cloak,Prankster,Ghost,Tailwind,Taunt,Sunny Day,Moonblast
1830,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Psychic Noise,Dazzling Gleam,Helping Hand,Trick Room
1830,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Shadow Ball,Moonblast,Icy Wind,Protect
1831,Latias,Rocky Helmet,Levitate,Poison,Tailwind,Rain Dance,Ice Beam,Mist Ball
1831,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Protect
1831,Archaludon,Power Herb,Stamina,Electric,Flash Cannon,Draco Meteor,Body Press,Electro Shot
1831,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
1831,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Steel,Aqua Jet,Surging Strikes,Close Combat,Iron Head
1831,Incineroar,Sitrus Berry,Intimidate,Water,Flare Blitz,Knock Off,Parting Shot,Fake Out
1832,Gholdengo,Choice Specs,Good as Gold,Electric,Make It Rain,Thunderbolt,Shadow Ball,Trick
1832,Amoonguss,Rocky Helmet,Regenerator,Rock,Spore,Pollen Puff,Rage Powder,Protect
1832,Urshifu-Rapid-Strike,Choice Band,Unseen Fist,Fighting,Surging Strikes,Aqua Jet,Close Combat,U-turn
1832,Kingambit,Assault Vest,Defiant,Fighting,Kowtow Cleave,Iron Head,Retaliate,Brick Break
1832,Flutter Mane,Life Orb,Protosynthesis,Ghost,Dazzling Gleam,Shadow Ball,Moonblast,Thunderbolt
1832,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Knock Off,Power Whip,Taunt
1833,Torkoal,Charcoal,Drought,Grass,Eruption,Heat Wave,Earth Power,Clear Smog
1833,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Flamethrower,Draco Meteor,Protect
1833,Venusaur,Wide Lens,Chlorophyll,Fire,Weather Ball,Giga Drain,Sleep Powder,Protect
1833,Whimsicott,Covert Cloak,Prankster,Dark,Moonblast,Tailwind,Sunny Day,Encore
1833,Landorus-Therian,Choice Scarf,Intimidate,Flying,Tera Blast,Rock Slide,U-turn,Stomping Tantrum
1833,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Trick Room,Protect
1834,Dragonite,Rocky Helmet,Multiscale,Normal,Outrage,Ice Spinner,Extreme Speed,Stomping Tantrum
1834,Entei,Choice Band,Inner Focus,Normal,Sacred Fire,Stomping Tantrum,Extreme Speed,Iron Head
1834,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1834,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1834,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Ice Spinner,Sacred Sword,Protect
1834,Glimmora,Assault Vest,Toxic Debris,Grass,Earth Power,Power Gem,Sludge Bomb,Focus Energy
1835,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
1835,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
1835,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1835,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Aqua Jet,Close Combat,U-turn
1835,Incineroar,Safety Goggles,Intimidate,Poison,Fake Out,Flare Blitz,Parting Shot,Knock Off
1835,Dragonite,Assault Vest,Inner Focus,Normal,Extreme Speed,Thunder Punch,Aerial Ace,Stomping Tantrum
1836,Raging Bolt,Leftovers,Protosynthesis,Water,Calm Mind,Thunderclap,Dragon Pulse,Protect
1836,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
1836,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Knock Off,Flare Blitz,Parting Shot
1836,Amoonguss,Sitrus Berry,Regenerator,Water,Rage Powder,Pollen Puff,Spore,Clear Smog
1836,Garchomp,Clear Amulet,Rough Skin,Stellar,Rock Slide,Protect,Swords Dance,Stomping Tantrum
1836,Latias,Rocky Helmet,Levitate,Poison,Mist Ball,Ice Beam,Tailwind,Recover
1837,Iron Crown,Booster Energy,Quark Drive,Water,Tachyon Cutter,Expanding Force,Tera Blast,Protect
1837,Iron Hands,Clear Amulet,Quark Drive,Ice,Swords Dance,Detect,Ice Punch,Drain Punch
1837,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Knock Off,Parting Shot
1837,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Trick Room,Follow Me,Helping Hand
1837,Raging Bolt,Safety Goggles,Protosynthesis,Electric,Thunderclap,Thunderbolt,Dragon Pulse,Protect
1837,Araquanid,Mystic Water,Water Bubble,Water,Protect,Wide Guard,Liquidation,Leech Life
1838,Farigiraf,Wise Glasses,Armor Tail,Psychic,Crunch,Psybeam,Psychic,Nasty Plot
1838,Meowscarada,Bright Powder,Overgrow,Grass,Flower Trick,Night Slash,Seed Bomb,Energy Ball
1838,Dachsbun,Razor Claw,Well-Baked Body,Fairy,Play Rough,Crunch,Last Resort,Charm
1838,Vaporeon,Mystic Water,Water Absorb,Water,Water Pulse,Swift,Surf,Ice Beam
1838,Ceruledge,Leftovers,Flash Fire,Fire,Flare Blitz,Swords Dance,Bitter Blade,Shadow Claw
1838,Pawmot,Magnet,Volt Absorb,Electric,Dig,Nuzzle,Thunderbolt,Close Combat
1839,Ninetales,Eject Pack,Drought,Water,Overheat,Helping Hand,Will-O-Wisp,Roar
1839,Whimsicott,Focus Sash,Prankster,Dark,Moonblast,Tailwind,Sunny Day,Protect
1839,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Snarl,Overheat,Dark Pulse
1839,Landorus-Therian,Choice Scarf,Intimidate,Flying,Tera Blast,Rock Slide,U-turn,Stomping Tantrum
1839,Venusaur,Wide Lens,Chlorophyll,Fire,Giga Drain,Weather Ball,Sleep Powder,Protect
1839,Walking Wake,Life Orb,Protosynthesis,Poison,Hydro Steam,Tera Blast,Draco Meteor,Protect
1840,Flutter Mane,Booster Energy,Protosynthesis,Grass,Dazzling Gleam,Shadow Ball,Hyper Voice,Protect
1840,Urshifu,Choice Scarf,Unseen Fist,Poison,Wicked Blow,Drain Punch,Sucker Punch,U-turn
1840,Latias,Rocky Helmet,Levitate,Electric,Mist Ball,Tailwind,Thunder Wave,Thunderbolt
1840,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech
1840,Smeargle,Focus Sash,Moody,Ghost,Wide Guard,Spore,Transform,Ruination
1840,Quaquaval,Sitrus Berry,Moxie,Ice,Aqua Step,Triple Axel,Close Combat,Protect
1841,Flutter Mane,Focus Sash,Protosynthesis,Stellar,Protect,Dark Pulse,Shadow Ball,Dazzling Gleam
1841,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Follow Me,Spiky Shield,Ivy Cudgel,Wood Hammer
1841,Tornadus,Covert Cloak,Prankster,Steel,Protect,Tailwind,Sunny Day,Bleakwind Storm
1841,Landorus,Life Orb,Sheer Force,Poison,Protect,Sludge Bomb,Earth Power,Sandsear Storm
1841,Iron Hands,Assault Vest,Quark Drive,Fairy,Fake Out,Drain Punch,Ice Punch,Wild Charge
1841,Walking Wake,Clear Amulet,Protosynthesis,Fire,Protect,Flamethrower,Hydro Steam,Draco Meteor
1842,Grimmsnarl,Light Clay,Prankster,Fairy,Thunder Wave,Sucker Punch,Reflect,Light Screen
1842,Slither Wing,Covert Cloak,Protosynthesis,Fire,Close Combat,First Impression,U-turn,Flare Blitz
1842,Dragonite,Sitrus Berry,Inner Focus,Dragon,Outrage,Extreme Speed,Protect,Ice Spinner
1842,Porygon-Z,Choice Specs,Adaptability,Fairy,Tera Blast,Trick,Dark Pulse,Hyper Beam
1842,Great Tusk,Booster Energy,Protosynthesis,Fighting,Close Combat,Ice Spinner,Protect,Headlong Rush
1842,Smeargle,Focus Sash,Moody,Normal,Spore,Destiny Bond,Tailwind,Spiky Shield
1843,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Aerial Ace,Outrage,Thunder Punch
1843,Urshifu,Black Glasses,Unseen Fist,Dark,Protect,Poison Jab,Close Combat,Wicked Blow
1843,Gholdengo,Choice Scarf,Good as Gold,Dragon,Make It Rain,Shadow Ball,Thunderbolt,Trick
1843,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Helping Hand
1843,Iron Crown,Booster Energy,Quark Drive,Water,Sacred Sword,Tachyon Cutter,Future Sight,Volt Switch
1843,Chien-Pao,Focus Sash,Sword of Ruin,Fire,Protect,Sacred Sword,Sucker Punch,Ice Spinner
1844,Farigiraf,Throat Spray,Armor Tail,Fairy,Protect,Imprison,Trick Room,Hyper Voice
1844,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Protect,Taunt,Close Combat,Surging Strikes
1844,Volcarona,Rocky Helmet,Flame Body,Fairy,Tailwind,Rage Powder,Struggle Bug,Fiery Dance
1844,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,U-turn,High Horsepower,Wood Hammer
1844,Incineroar,Aguav Berry,Intimidate,Fairy,Fake Out,Parting Shot,Knock Off,Flare Blitz
1844,Raging Bolt,Sitrus Berry,Protosynthesis,Bug,Protect,Calm Mind,Thunderclap,Dragon Pulse
1845,Malamar,Sitrus Berry,Contrary,Steel,Hypnosis,Protect,Foul Play,Gravity
1845,Magmar,Eviolite,Flame Body,Grass,Follow Me,Mach Punch,Helping Hand,Burning Jealousy
