ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses,DF_Name
3728,Regional Dortmund,Oficial,Daniel Bleich [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/439,https://pokepast.es/aa761fa58c43ece7,2.0,7.0,
3729,Regional Dortmund,Oficial,Finn Reder [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/40,https://pokepast.es/b24a404012ea4829,2.0,7.0,
3730,Regional Dortmund,Oficial,Calum Ross [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/361,https://pokepast.es/525a3b0e6cdbeb39,2.0,7.0,
3731,Regional Dortmund,Oficial,Tobias Zeuch [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/502,https://pokepast.es/cec662fd8c2f58e0,2.0,7.0,TR_Balance_IDs
3732,Regional Dortmund,Oficial,Miguel Escobosa [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/321,https://pokepast.es/694f3c9af7068c38,2.0,7.0,Psyspam_TW_IDs
3733,Regional Dortmund,Oficial,Miguel Alejandro Muñoz Gil [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/307,https://pokepast.es/d880a87d47cd490c,2.0,7.0,
3734,Regional Dortmund,Oficial,Daan Rütten [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/440,https://pokepast.es/40cb0efac6a7d603,1.0,4.0,
3735,Regional Dortmund,Oficial,Benjamin Majaura [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/514,https://pokepast.es/3e634306dca2e563,1.0,4.0,
3736,Regional Dortmund,Oficial,Fabian Schneekloth [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/293,https://pokepast.es/89d9efae6174e36d,1.0,4.0,Psyspam_TW_IDs
3737,Regional Dortmund,Oficial,Mark Klamt [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/395,https://pokepast.es/205fbd0fbfba7be4,1.0,4.0,DozoTatsu_IDs
3738,Regional Dortmund,Oficial,Diogo Cartaxo [PL],https://standings.stalruth.dev/2024/regional-dortmund/masters/299,https://pokepast.es/5544821284b2ce0e,1.0,6.0,
3739,Regional Dortmund,Oficial,Aleksander Trzeciak [PL],https://standings.stalruth.dev/2024/regional-dortmund/masters/74,https://pokepast.es/b1f03b90f61fd367,1.0,4.0,
3740,Regional Dortmund,Oficial,Luc Bothmer [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/181,https://pokepast.es/08702df9118c866e,1.0,6.0,TW_Offense_IDs
3741,Regional Dortmund,Oficial,Jip Snoek [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/202,https://pokepast.es/271065134180045a,1.0,4.0,DozoTatsu_IDs
3742,Regional Dortmund,Oficial,Roxanne Joniau [BE],https://standings.stalruth.dev/2024/regional-dortmund/masters/208,https://pokepast.es/e4e33e8c07d4e881,1.0,6.0,
3743,Regional Dortmund,Oficial,Vu Nguyen [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/300,https://pokepast.es/0d4b7617b9ed053a,1.0,5.0,
3744,Regional Dortmund,Oficial,Steve Alberts [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/119,https://pokepast.es/bed7a5340547b39e,1.0,5.0,
3745,Regional Dortmund,Oficial,Ricardo Alonso Esteban [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/365,https://pokepast.es/5b9177ad6965efc5,1.0,6.0,
3746,Regional Dortmund,Oficial,Robin Lucas Bachofner [CH],https://standings.stalruth.dev/2024/regional-dortmund/masters/272,https://pokepast.es/1b73097cbe10d568,1.0,6.0,
3747,Regional Dortmund,Oficial,Marc Schlüter [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/149,https://pokepast.es/a856894af84681fd,1.0,2.0,
3748,Regional Dortmund,Oficial,Guillem López [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/353,https://pokepast.es/3b1feb6cf24de70f,1.0,4.0,
3749,Regional Dortmund,Oficial,Katharina Wiegel [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/118,https://pokepast.es/c04fb3cba5132bb6,1.0,8.0,Pao_Prio_IDs
3750,Regional Dortmund,Oficial,Clàudia Garcia [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/263,https://pokepast.es/9f9f54a45abf1d38,1.0,5.0,
3751,Regional Dortmund,Oficial,Shuwen Sun [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/176,https://pokepast.es/9c8d4999609a7dfd,1.0,5.0,
3752,Regional Dortmund,Oficial,Laurin Adolphs [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/399,https://pokepast.es/ef4183be17be295d,1.0,4.0,FWG_TR_IDs
3753,Regional Dortmund,Oficial,Jasmin Blank [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/248,https://pokepast.es/564a1ca8c4614720,1.0,6.0,HardTR_IDs
3754,Regional Dortmund,Oficial,Jesús Montero [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/9,https://pokepast.es/b7b0f6c931d812f0,1.0,6.0,
3755,Regional Dortmund,Oficial,Federico Christen Mesa [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/432,https://pokepast.es/47af273e9b7cef4d,1.0,4.0,Pao_Prio_IDs
3756,Regional Dortmund,Oficial,Andres Mora [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/112,https://pokepast.es/0b7521669cb77ba9,1.0,3.0,Rain_Offense_IDs
3757,Regional Dortmund,Oficial,Florian Schmitt [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/32,https://pokepast.es/11081c10fed34cbc,1.0,8.0,
3758,Regional Dortmund,Oficial,Marina Perez [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/131,https://pokepast.es/a030ca7c6c5c067d,1.0,6.0,
3759,Regional Dortmund,Oficial,Tobias Thiem [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/55,https://pokepast.es/b3532c0fcecc9b40,1.0,8.0,
3760,Regional Dortmund,Oficial,Joey Jeurninck [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/173,https://pokepast.es/876848f9ef3c7394,1.0,8.0,
3761,Regional Dortmund,Oficial,Soeren Schlichting [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/167,https://pokepast.es/997f3a03dab2e070,1.0,3.0,DozoTatsu_IDs
3762,Regional Dortmund,Oficial,Bowei Zhang [CN],https://standings.stalruth.dev/2024/regional-dortmund/masters/294,https://pokepast.es/b3b5fd1423c21ca1,1.0,0.0,
3763,Regional Dortmund,Oficial,Stefan Posselt [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/60,https://pokepast.es/d9b25215239bb3df,0.0,1.0,DozoTatsu_IDs
3764,Regional Dortmund,Oficial,Reiner Spraul [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/317,https://pokepast.es/3271f148f13ed261,0.0,1.0,FWG_TR_IDs
3765,Regional Dortmund,Oficial,Jonas Wiegel [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/383,https://pokepast.es/625d57ab1db0ca78,0.0,1.0,
3766,Regional Dortmund,Oficial,Andreas Sprenger [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/416,https://pokepast.es/c00332e99819be38,0.0,1.0,
3767,Regional Dortmund,Oficial,Valerio Strada [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/446,https://pokepast.es/260c9d0c00ff75f2,0.0,1.0,
3768,Regional Dortmund,Oficial,Sebastian Blümmers [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/505,https://pokepast.es/0ff8593c1dfc1b3a,0.0,1.0,
3769,Regional Dortmund,Oficial,Jonas Schwinn [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/539,https://pokepast.es/3606b3eb44147b90,0.0,5.0,
3770,Regional Dortmund,Oficial,Burak Achmedoglou [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/161,https://pokepast.es/5d2aaa9d1833ffe0,0.0,5.0,
3771,Regional Dortmund,Oficial,Sliman Ziyech [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/394,https://pokepast.es/6baf8569703d45b9,0.0,7.0,TW_Offense_IDs
3772,Regional Dortmund,Oficial,Katharina Janus [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/516,https://pokepast.es/a6681cd7d8033ca1,0.0,6.0,
3773,Regional Dortmund,Oficial,Dino Duarte [LU],https://standings.stalruth.dev/2024/regional-dortmund/masters/170,https://pokepast.es/81fd7a0e6b90474f,0.0,7.0,
3774,Regional Dortmund,Oficial,Chiand Balasubramaniam [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/403,https://pokepast.es/066a598a9791fa87,0.0,4.0,
3775,Regional Dortmund,Oficial,Iván González Rosa [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/100,https://pokepast.es/ae2badcfe3e0c3e7,0.0,4.0,
3776,Regional Dortmund,Oficial,Mo Calero [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/342,https://pokepast.es/9b9563db33d3b2df,0.0,7.0,TR_Balance_IDs
3777,Regional Dortmund,Oficial,Martin Weidemann [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/92,https://pokepast.es/e068d883ca79dc97,0.0,4.0,
3778,Regional Dortmund,Oficial,Charel Schroeder [BE],https://standings.stalruth.dev/2024/regional-dortmund/masters/20,https://pokepast.es/8aa5c806499a2397,0.0,4.0,
3779,Regional Dortmund,Oficial,Isabelle Magrian [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/435,https://pokepast.es/63799a3ddf948176,0.0,6.0,
3780,Regional Dortmund,Oficial,Marvin Lange [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/402,https://pokepast.es/f90ca80d2c0096e0,0.0,1.0,
3781,Special Utrecht,Oficial,Nikhil Reddy [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/114,https://pokepast.es/c2ca670d11196737,14.0,3.0,Hail_Offense_IDs
3782,Special Utrecht,Oficial,Aurélien Soula [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/353,https://pokepast.es/af357217a11fcf0a,16.0,1.0,
3783,Special Utrecht,Oficial,Michael Kelsch [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/159,https://pokepast.es/35d68bb06fc6893b,12.0,4.0,
3784,Special Utrecht,Oficial,Riccardo Stellini [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/463,https://pokepast.es/bc08416354eb9b3b,12.0,4.0,TurboMoona_IDs
3785,Special Utrecht,Oficial,Rayan GUEZI [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/459,https://pokepast.es/5533c0d60c728478,12.0,3.0,TW_Offense_IDs
3786,Special Utrecht,Oficial,Emir Abdulovski [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/377,https://pokepast.es/4d44dc1c63cd88a5,12.0,3.0,Hail_Offense_IDs
3787,Special Utrecht,Oficial,Salvatore Rega [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/325,https://pokepast.es/b47c258e4c4237c8,11.0,4.0,DozoTatsu_IDs
3788,Special Utrecht,Oficial,Iker Rodrigo [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/12,https://pokepast.es/2a27eb16e4e73b27,11.0,4.0,
3789,Special Utrecht,Oficial,Oliver Gausden [UK],https://standings.stalruth.dev/2024/special-utrecht/masters/592,https://pokepast.es/e81aaabcf3d6836a,11.0,3.0,
3790,Special Utrecht,Oficial,Víctor Medina [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/368,https://pokepast.es/c058989e1e85a3ca,11.0,3.0,
3791,Special Utrecht,Oficial,Yvar Vlieger [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/299,https://pokepast.es/e6a30b64bd1a425d,11.0,3.0,
3792,Special Utrecht,Oficial,Forhad Chodhoury [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/208,https://pokepast.es/00f6f430550b6668,11.0,3.0,Pao_Prio_IDs
3793,Special Utrecht,Oficial,Javier Señorena [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/600,https://pokepast.es/0426fcd1fe29ddfe,10.0,4.0,Japan_Balance_IDs
3794,Special Utrecht,Oficial,Rafael Sadowski [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/155,https://pokepast.es/ac033bc3695ae369,10.0,4.0,Pao_Prio_IDs
3795,Special Utrecht,Oficial,Sven van der Voorden [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/434,https://pokepast.es/b22b26936e56996d,10.0,4.0,
3796,Special Utrecht,Oficial,Alex Gómez Berna [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/226,https://pokepast.es/0dbf6f56449f136c,10.0,4.0,Japan_Balance_IDs
3797,Special Utrecht,Oficial,Alex DellaPasqua [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/180,https://pokepast.es/dc00723785bdadc9,10.0,4.0,
3798,Special Utrecht,Oficial,Adam Cherfaoui [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/489,https://pokepast.es/58f790a673932742,10.0,4.0,Japan_Balance_IDs
3799,Special Utrecht,Oficial,Domenico Vaccariello [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/404,https://pokepast.es/ff1f94921ea165fd,10.0,4.0,
3800,Special Utrecht,Oficial,Eric Rios [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/44,https://pokepast.es/e8d58fd375fa0916,10.0,4.0,Japan_Balance_IDs
3801,Special Utrecht,Oficial,Carlos Cabal [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/181,https://pokepast.es/4198f8d94426c521,10.0,4.0,Japan_Balance_IDs
3802,Special Utrecht,Oficial,Kylian Duquesne [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/266,https://pokepast.es/6b3c044ed7de23df,10.0,4.0,Psyspam_TW_IDs
3803,Special Utrecht,Oficial,Hengyue Zhang [CN],https://standings.stalruth.dev/2024/special-utrecht/masters/122,https://pokepast.es/4e0b58a99035ac27,10.0,4.0,
3804,Special Utrecht,Oficial,Leonardo Bonanomi [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/646,https://pokepast.es/9c7bf50bcc57f9f6,10.0,4.0,Japan_Balance_IDs
3805,Special Utrecht,Oficial,Akram Hamdi [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/579,https://pokepast.es/16fcc43f1bb95216,10.0,4.0,
3806,Special Utrecht,Oficial,Giulio Tarlao [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/542,https://pokepast.es/d7163f6f50594347,10.0,4.0,Spanish_Balance_IDs
3807,Special Utrecht,Oficial,Bowei Zhang [CN],https://standings.stalruth.dev/2024/special-utrecht/masters/319,https://pokepast.es/32c4cd7e85a89472,10.0,4.0,
3808,Special Utrecht,Oficial,Oliver Marek [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/35,https://pokepast.es/bc9d43328be41384,9.0,5.0,
3809,Special Utrecht,Oficial,Jan Altisent Brescó [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/50,https://pokepast.es/56afce7b833ef6b4,9.0,5.0,
3810,Special Utrecht,Oficial,Karl Akpovi [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/596,https://pokepast.es/134ab2f9c9e0477b,9.0,5.0,Japan_Balance_IDs
3811,Special Utrecht,Oficial,Pierre Coste [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/586,https://pokepast.es/17b4f436f1f6054f,9.0,5.0,Pao_Prio_IDs
3812,Special Utrecht,Oficial,Laura Schmenk [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/420,https://pokepast.es/418b791170f834ed,9.0,5.0,TW_Offense_IDs
3813,Special Utrecht,Oficial,Kevin Salvetto [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/537,https://pokepast.es/a5bcb8545bb28bea,9.0,5.0,Japan_Balance_IDs
3814,Special Utrecht,Oficial,Louis Markl [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/560,https://pokepast.es/1ffeac0d0b66c898,9.0,5.0,FWG_TR_IDs
3815,Special Utrecht,Oficial,Mark Cotter [IE],https://standings.stalruth.dev/2024/special-utrecht/masters/215,https://pokepast.es/b02b7d47da66a1fb,9.0,5.0,HardTR_IDs
3816,Special Utrecht,Oficial,Francesco Pio Pero [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/357,https://pokepast.es/29b101af09128975,9.0,5.0,Japan_Balance_IDs
3817,Special Utrecht,Oficial,Riccardo Minardi [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/311,https://pokepast.es/d30511a0163575a9,9.0,5.0,
3818,Special Utrecht,Oficial,Emilio Dominguez [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/559,https://pokepast.es/8399eb2be2e0891e,9.0,5.0,
3819,Special Utrecht,Oficial,Francesco Deiana [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/103,https://pokepast.es/378a73a32af09d98,8.0,4.0,
3820,Special Utrecht,Oficial,Justin De Backer [BE],https://standings.stalruth.dev/2024/special-utrecht/masters/532,https://pokepast.es/7a0ecfa9bd90ee83,8.0,5.0,TR_Balance_IDs
3821,Special Utrecht,Oficial,Menelik Collymore [UK],https://standings.stalruth.dev/2024/special-utrecht/masters/217,https://pokepast.es/2312d0eb50e4e0a6,8.0,6.0,FWG_TR_IDs
3822,Special Utrecht,Oficial,Tim Voss [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/452,https://pokepast.es/1fcd85e9f5ed5f36,8.0,6.0,TR_Balance_IDs
3823,Special Utrecht,Oficial,Alessandro Pietro Tucci [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/531,https://pokepast.es/e5e2dce1869788ad,8.0,6.0,Japan_Balance_IDs
3824,Special Utrecht,Oficial,Shengyu Wang [CN],https://standings.stalruth.dev/2024/special-utrecht/masters/425,https://pokepast.es/7b854ae90ba66255,8.0,6.0,TR_Balance_IDs
3825,Special Utrecht,Oficial,Paul Ender [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/364,https://pokepast.es/c91c366bba941adf,8.0,6.0,
3826,Special Utrecht,Oficial,Davide Carrer [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/312,https://pokepast.es/a7bec32158350cc6,8.0,5.0,Japan_Balance_IDs
3827,Special Utrecht,Oficial,Bas van der Heijden [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/363,https://pokepast.es/03b34b398f2aa597,8.0,2.0,
3828,Special Utrecht,Oficial,Bart van Doorn [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/513,https://pokepast.es/42b81eab989f4a67,7.0,4.0,
3829,Special Utrecht,Oficial,Hsuan-Chih Kuo [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/258,https://pokepast.es/3699409cbd2a2c82,7.0,7.0,
3830,Special Utrecht,Oficial,Emanuele quagliani [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/106,https://pokepast.es/0fa7d167f24d148f,6.0,3.0,
3831,Special Utrecht,Oficial,Joan Poyato Barberá [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/47,https://pokepast.es/8b7ff0b929b21475,6.0,3.0,
3832,Special Utrecht,Oficial,Valentijn Visser [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/259,https://pokepast.es/3214b23283f6f1fc,6.0,3.0,
3833,Special Utrecht,Oficial,Mark Mullender [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/171,https://pokepast.es/95d8a0da09772107,6.0,3.0,KOG_IDs
3834,Special Utrecht,Oficial,Joseph Martin [UK],https://standings.stalruth.dev/2024/special-utrecht/masters/506,https://pokepast.es/c638a6d02c053d7a,6.0,3.0,
3835,Special Utrecht,Oficial,Livio Sandberg [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/599,https://pokepast.es/ad5d7a2f211f663a,6.0,3.0,KOG_IDs
3836,Special Utrecht,Oficial,Philipp Mayr [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/641,https://pokepast.es/02ceff3be755bd6d,6.0,3.0,HardTR_IDs
3837,Special Utrecht,Oficial,Sebastian Liu Li [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/485,https://pokepast.es/ab58d8cdfe7fc5b5,6.0,3.0,Japan_Balance_IDs
3838,Special Utrecht,Oficial,Nick Mandoeng [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/249,https://pokepast.es/c52675eb1e8e352f,6.0,3.0,TR_Balance_IDs
3839,Special Utrecht,Oficial,Munkh-Orgil Munkhbat [NL],https://standings.stalruth.dev/2024/special-utrecht/masters/228,https://pokepast.es/8f0534e5437b8bb0,6.0,3.0,
3840,Special Utrecht,Oficial,Anthony MAGAIL [FR],https://standings.stalruth.dev/2024/special-utrecht/masters/139,https://pokepast.es/96c12c89c2fb9f23,6.0,3.0,
3841,Special Utrecht,Oficial,Leon Hudert [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/148,https://pokepast.es/420087dc360063c2,6.0,3.0,
3842,Special Utrecht,Oficial,Gonzalo Estrada [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/590,https://pokepast.es/ec4a22ee26aa329e,6.0,3.0,TurboMoona_IDs
3843,Special Utrecht,Oficial,Regino Domínguez [ES],https://standings.stalruth.dev/2024/special-utrecht/masters/45,https://pokepast.es/d80dd7fd27fa15fb,6.0,3.0,TR_Balance_IDs
3844,Special Utrecht,Oficial,Jonas Nienhüser [DE],https://standings.stalruth.dev/2024/special-utrecht/masters/256,https://pokepast.es/f25dfab2bb468d60,6.0,3.0,
3845,Special Utrecht,Oficial,Giacomo Tenti [IT],https://standings.stalruth.dev/2024/special-utrecht/masters/461,https://pokepast.es/6fb118a771461a99,6.0,3.0,Japan_Balance_IDs
