ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
NOf-1277,Flutter Mane,Choice Specs,Protosynthesis,Water,Moonblast,Dazzling Gleam,Shadow Ball,Sleep Talk
NOf-1277,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Ice Spinner,U-turn
NOf-1277,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
NOf-1277,Raging Bolt,Rocky Helmet,Protosynthesis,Fairy,Thunderclap,Volt Switch,Draco Meteor,Protect
NOf-1277,Landorus Therian,Choice Band,Intimidate,Steel,Earthquake,Stomping Tantrum,U-turn,Rock Slide
NOf-1278,Archaludon,Assault Vest,Stamina,Bug,Electro Shot,Body Press,Flash Cannon,Draco Meteor
NOf-1278,Pelipper,Focus Sash,Drizzle,Flying,Hurricane,Weather Ball,Tailwind,Protect
NOf-1278,Amoonguss,Sitrus Berry,Regenerator,Water,Rage Powder,Pollen Puff,Spore,Clear Smog
NOf-1278,Grimmsnarl,Light Clay,Prankster,Fire,Fake Out,Light Screen,Parting Shot,Spirit Break
NOf-1278,Galarian Zapdos,Psychic Seed,Defiant,Fire,Thunderous Kick,Acrobatics,Bulk Up,Detect
NOf-1278,Indeedee ♀,Rocky Helmet,Psychic Surge,Dark,Follow Me,Heal Pulse,Trick Room,Helping Hand
NOf-1279,Politoed,Sitrus Berry,Drizzle,Steel,Helping Hand,Muddy Water,Perish Song,Protect
NOf-1279,Kingdra,Life Orb,Swift Swim,Steel,Muddy Water,Draco Meteor,Hurricane,Protect
NOf-1279,Scizor,Choice Band,Technician,Dark,Bullet Punch,U-turn,Iron Head,Close Combat
NOf-1279,Incineroar,Figy Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
NOf-1279,Rillaboom,Miracle Seed,Grassy Surge,Grass,Wood Hammer,Fake Out,Grassy Glide,Protect
NOf-1279,Raging Bolt,Choice Specs,Protosynthesis,Grass,Thunder,Draco Meteor,Thunderclap,Volt Switch
NOf-1280,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1280,Volcarona,Sitrus Berry,Flame Body,Fairy,Protect,Quiver Dance,Heat Wave,Giga Drain
NOf-1280,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Flare Blitz
NOf-1280,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Protect,Taunt
NOf-1280,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Calm Mind,Dragon Pulse,Thunderclap
NOf-1280,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
NOf-1281,Ting-Lu,Rocky Helmet,Vessel of Ruin,Poison,Sand Tomb,Ruination,Body Press,Protect
NOf-1281,Dondozo,Leftovers,Oblivious,Bug,Wave Crash,Heavy Slam,Yawn,Protect
NOf-1281,Glimmora,Sitrus Berry,Corrosion,Grass,Power Gem,Toxic Spikes,Mortal Spin,Spiky Shield
NOf-1281,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1281,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sacred Sword,Sucker Punch,Protect
NOf-1281,Dragonite,Assault Vest,Inner Focus,Fairy,Iron Head,Extreme Speed,Stomping Tantrum,Aerial Ace
NOf-1282,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1282,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
NOf-1282,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
NOf-1282,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Detect,Close Combat
NOf-1282,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Perish Song
NOf-1282,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Protect
NOf-1283,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Grassy Glide,Ivy Cudgel,Swords Dance,Spiky Shield
NOf-1283,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Close Combat,Surging Strikes,U-turn,Aqua Jet
NOf-1283,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1283,Raging Bolt,Leftovers,Protosynthesis,Grass,Thunderclap,Draco Meteor,Calm Mind,Protect
NOf-1283,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Fake Out,Parting Shot
NOf-1283,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Icicle Crash,Sacred Sword,Protect
NOf-1284,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Hyper Voice,Protect,Earth Power
NOf-1284,Farigiraf,Sitrus Berry,Armor Tail,Fire,Helping Hand,Trick Room,Psychic,Dazzling Gleam
NOf-1284,Iron Hands,Clear Amulet,Quark Drive,Grass,Fake Out,Close Combat,Wild Charge,Heavy Slam
NOf-1284,Tornadus,Rocky Helmet,Prankster,Flying,Protect,Tailwind,Taunt,Bleakwind Storm
NOf-1284,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Wood Hammer,Stomping Tantrum,Ivy Cudgel,Spiky Shield
NOf-1284,Urshifu,Focus Sash,Unseen Fist,Dark,Detect,Wicked Blow,Close Combat,Sucker Punch
NOf-1285,Regice,Choice Specs,Clear Body,Ice,Blizzard,Thunderbolt,Flash Cannon,Ice Beam
NOf-1285,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Aurora Veil,Helping Hand,Moonblast,Freeze-Dry
NOf-1285,Hisuian Arcanine,Choice Band,Intimidate,Normal,Extreme Speed,Flare Blitz,Rock Slide,Wild Charge
NOf-1285,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Dragon Pulse,Thunderclap,Snarl
NOf-1285,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Spiky Shield,Ivy Cudgel,Horn Leech
NOf-1285,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1286,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Taunt,Bleakwind Storm,Sunny Day
NOf-1286,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Protect,Dragon Pulse,Calm Mind
NOf-1286,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Icy Wind,Moonblast,Shadow Ball,Dazzling Gleam
NOf-1286,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Follow Me,Grassy Glide
NOf-1286,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
NOf-1286,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,U-turn,Wood Hammer
NOf-1287,Gouging Fire,Booster Energy,Protosynthesis,Grass,Breaking Swipe,Burning Bulwark,Heat Crash,Howl
NOf-1287,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
NOf-1287,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Protect,Icy Wind
NOf-1287,Landorus,Life Orb,Sheer Force,Poison,Sludge Bomb,Earth Power,Substitute,Protect
NOf-1287,Kingambit,Black Glasses,Defiant,Dark,Kowtow Cleave,Sucker Punch,Iron Head,Protect
NOf-1287,Okidogi,Assault Vest,Guard Dog,Water,Drain Punch,Poison Jab,Ice Punch,Knock Off
NOf-1288,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1288,Rillaboom,Meadow Plate,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Taunt,Fake Out
NOf-1288,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Iron Head,Protect
NOf-1288,Ting-Lu,Clear Amulet,Vessel of Ruin,Fairy,Heavy Slam,Throat Chop,Tera Blast,Stomping Tantrum
NOf-1288,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1288,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Draco Meteor,Thunderclap,Snarl
NOf-1289,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Tailwind,Weather Ball,Wide Guard
NOf-1289,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1289,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Earth Power,Sludge Bomb,Protect
NOf-1289,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Spore,Rage Powder,Pollen Puff
NOf-1289,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Shadow Ball,Protect,Moonblast,Dazzling Gleam
NOf-1289,Archaludon,Assault Vest,Stamina,Bug,Flash Cannon,Draco Meteor,Electro Shot,Body Press
NOf-1290,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Earth Power,Sludge Bomb,Spiky Shield
NOf-1290,Magmar,Eviolite,Flame Body,Fairy,Protect,Follow Me,Overheat,Will-O-Wisp
NOf-1290,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,Taunt
NOf-1290,Suicune,Sitrus Berry,Inner Focus,Grass,Tailwind,Helping Hand,Snarl,Scald
NOf-1290,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Icicle Crash,Sacred Sword,Protect
NOf-1290,Dragonite,Assault Vest,Inner Focus,Normal,Extreme Speed,Stomping Tantrum,Iron Head,Aerial Ace
NOf-1291,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
NOf-1291,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1291,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,Taunt
NOf-1291,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
NOf-1291,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem
NOf-1291,Landorus,Life Orb,Sand Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1292,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Breaking Swipe,Howl,Heat Crash,Burning Bulwark
NOf-1292,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1292,Rillaboom,Sitrus Berry,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,Taunt
NOf-1292,Okidogi,Assault Vest,Guard Dog,Dark,Knock Off,Drain Punch,Poison Jab,Snarl
NOf-1292,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1292,Baxcalibur,Clear Amulet,Thermal Exchange,Poison,Icicle Crash,Glaive Rush,Ice Shard,Protect
NOf-1293,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Follow Me,Wood Hammer,Spiky Shield
NOf-1293,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Detect,Close Combat
NOf-1293,Rillaboom,Miracle Seed,Grassy Surge,Steel,Fake Out,Protect,Grassy Glide,Wood Hammer
NOf-1293,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Protect,Icy Wind,Moonblast
NOf-1293,Raging Bolt,Assault Vest,Protosynthesis,Electric,Snarl,Electroweb,Dragon Pulse,Thunderclap
NOf-1293,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Taunt,Sludge Bomb,Protect
NOf-1294,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Protect,Sucker Punch
NOf-1294,Kingambit,Black Glasses,Defiant,Flying,Sucker Punch,Iron Head,Kowtow Cleave,Protect
NOf-1294,Raging Bolt,Safety Goggles,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Protect,Thunderbolt
NOf-1294,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Stomping Tantrum,Spiky Shield
NOf-1294,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Clear Smog,Grass Knot,Rage Powder
NOf-1294,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1295,Wo-Chien,Sitrus Berry,Tablets of Ruin,Poison,Protect,Pollen Puff,Snarl,Giga Drain
NOf-1295,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
NOf-1295,Glimmora,Power Herb,Toxic Debris,Grass,Spiky Shield,Meteor Beam,Sludge Bomb,Earth Power
NOf-1295,Rapid Strike Urshifu,Splash Plate,Unseen Fist,Stellar,Aqua Jet,Close Combat,Surging Strikes,Detect
NOf-1295,Heatran,Leftovers,Flash Fire,Grass,Magma Storm,Earth Power,Flash Cannon,Protect
NOf-1295,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Snarl,Thunderbolt
NOf-1296,Tornadus,Covert Cloak,Prankster,Flying,Air Slash,Tailwind,Sunny Day,Protect
NOf-1296,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Stomping Tantrum,Horn Leech,Spiky Shield
NOf-1296,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Aqua Jet,Surging Strikes,Detect,Close Combat
NOf-1296,Raging Bolt,Leftovers,Protosynthesis,Grass,Thunderbolt,Dragon Pulse,Thunderclap,Protect
NOf-1296,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Protect,Hyper Voice,Earth Power
NOf-1296,Rillaboom,Meadow Plate,Grassy Surge,Grass,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
NOf-1297,Indeedee ♀,Rocky Helmet,Psychic Surge,Fire,Skill Swap,Helping Hand,Follow Me,Trick Room
NOf-1297,Armarouge,Life Orb,Flash Fire,Fairy,Expanding Force,Armor Cannon,Trick Room,Protect
NOf-1297,Torkoal,Choice Specs,Drought,Fire,Eruption,Weather Ball,Lava Plume,Earth Power
NOf-1297,Gallade,Clear Amulet,Sharpness,Grass,Sacred Sword,Psycho Cut,Wide Guard,Trick Room
NOf-1297,Ursaluna,Flame Orb,Guts,Fairy,Facade,Headlong Rush,Swords Dance,Protect
NOf-1297,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Wood Hammer,Ivy Cudgel,Follow Me,Spiky Shield
NOf-1298,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
NOf-1298,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover
NOf-1298,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
NOf-1298,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect
NOf-1298,Roaring Moon,Booster Energy,Protosynthesis,Flying,Acrobatics,Knock Off,Dragon Dance,Protect
NOf-1298,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1299,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
NOf-1299,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
NOf-1299,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Dragon Pulse,Snarl
NOf-1299,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1299,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1299,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
NOf-1300,Galarian Zapdos,Choice Scarf,Defiant,Flying,Brave Bird,Close Combat,U-turn,Quick Guard
NOf-1300,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1300,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1300,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Fake Out,U-turn
NOf-1300,Primarina,Leftovers,Liquid Voice,Steel,Hyper Voice,Moonblast,Calm Mind,Protect
NOf-1300,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1301,Archaludon,Power Herb,Sturdy,Electric,Draco Meteor,Flash Cannon,Electro Shot,Protect
NOf-1301,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Rain Dance,Scary Face,Tailwind
NOf-1301,Rapid Strike Urshifu,Assault Vest,Unseen Fist,Grass,Surging Strikes,Drain Punch,Ice Spinner,Aqua Jet
NOf-1301,Landorus Therian,Choice Band,Intimidate,Steel,Earthquake,Stomping Tantrum,Rock Slide,U-turn
NOf-1301,Bronzong,Leftovers,Levitate,Water,Gyro Ball,Body Press,Iron Defense,Trick Room
NOf-1301,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Icy Wind,Taunt,Protect
NOf-1302,Roaring Moon,Booster Energy,Protosynthesis,Flying,Acrobatics,Earthquake,Protect,Throat Chop
NOf-1302,Flutter Mane,Life Orb,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Protect
NOf-1302,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Detect,Ice Spinner
NOf-1302,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Bleakwind Storm,Scary Face,Sunny Day
NOf-1302,Cresselia,Mental Herb,Levitate,Fairy,Ally Switch,Helping Hand,Icy Wind,Lunar Blessing
NOf-1302,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Stomping Tantrum,Spiky Shield
NOf-1303,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1303,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
NOf-1303,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Protect
NOf-1303,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
NOf-1303,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1303,Farigiraf,Throat Spray,Armor Tail,Fairy,Psychic,Helping Hand,Trick Room,Hyper Voice
NOf-1304,Tornadus,Focus Sash,Prankster,Ghost,Tailwind,Protect,Rain Dance,Bleakwind Storm
NOf-1304,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Protect,Sludge Bomb,Earth Power
NOf-1304,Archaludon,Assault Vest,Stamina,Bug,Draco Meteor,Flash Cannon,Electro Shot,Body Press
NOf-1304,Pelipper,Damp Rock,Drizzle,Steel,Muddy Water,Hurricane,Wide Guard,Tailwind
NOf-1304,Amoonguss,Sitrus Berry,Regenerator,Dark,Rage Powder,Spore,Pollen Puff,Protect
NOf-1304,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,U-turn,Close Combat,Aqua Jet,Surging Strikes
NOf-1305,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Knock Off
NOf-1305,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Aqua Jet
NOf-1305,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
NOf-1305,Archaludon,Assault Vest,Stamina,Grass,Draco Meteor,Electro Shot,Body Press,Flash Cannon
NOf-1305,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Rain Dance,Taunt,Bleakwind Storm
NOf-1305,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
NOf-1306,Walking Wake,Life Orb,Protosynthesis,Fire,Draco Meteor,Hydro Steam,Flamethrower,Protect
NOf-1306,Torkoal,Heat Rock,Drought,Grass,Heat Wave,Earth Power,Yawn,Protect
NOf-1306,Venusaur,Covert Cloak,Chlorophyll,Poison,Sleep Powder,Protect,Sludge Bomb,Solar Beam
NOf-1306,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
NOf-1306,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Swords Dance,Horn Leech,Spiky Shield
NOf-1306,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Psychic,Imprison,Trick Room
NOf-1307,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
NOf-1307,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Flare Blitz,Will-O-Wisp,Parting Shot
NOf-1307,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Protect,Calm Mind
NOf-1307,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn Leech,Spiky Shield
NOf-1307,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Bleakwind Storm,Taunt,Rain Dance
NOf-1307,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
NOf-1308,Gholdengo,Metal Coat,Good as Gold,Steel,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1308,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Aqua Jet,Close Combat,U-turn
NOf-1308,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Snarl,Flare Blitz
NOf-1308,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1308,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
NOf-1308,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1309,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1309,Kingambit,Black Glasses,Defiant,Dragon,Iron Head,Kowtow Cleave,Sucker Punch,Protect
NOf-1309,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1309,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Perish Song,Moonblast
NOf-1309,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1309,Amoonguss,Sitrus Berry,Regenerator,Water,Grass Knot,Pollen Puff,Rage Powder,Spore
NOf-1310,Iron Crown,Booster Energy,Quark Drive,Water,Expanding Force,Tera Blast,Protect,Tachyon Cutter
NOf-1310,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Trick Room,Dazzling Gleam,Helping Hand,Follow Me
NOf-1310,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
NOf-1310,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Power Gem
NOf-1310,Tornadus,Covert Cloak,Prankster,Steel,Rain Dance,Tailwind,Bleakwind Storm,Protect
NOf-1310,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Close Combat,Surging Strikes,Aqua Jet,U-turn
NOf-1311,Heatran,Assault Vest,Flash Fire,Flying,Tera Blast,Earth Power,Heat Wave,Flash Cannon
NOf-1311,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Bleakwind Storm,Rain Dance,Protect
NOf-1311,Iron Jugulis,Booster Energy,Quark Drive,Fairy,Snarl,Hydro Pump,Protect,Hurricane
NOf-1311,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Protect,Sacred Sword
NOf-1311,Snubbull,Eviolite,Intimidate,Water,Psychic Fangs,Play Rough,Stomping Tantrum,Protect
NOf-1311,Ogerpon,Choice Band,Defiant,Grass,Ivy Cudgel,Double Kick,Play Rough,U-turn
NOf-1312,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Psychic,Helping Hand,Follow Me,Trick Room
NOf-1312,Gallade,Clear Amulet,Sharpness,Grass,Sacred Sword,Psycho Cut,Trick Room,Wide Guard
NOf-1312,Hatterene,Mind Plate,Magic Bounce,Psychic,Expanding Force,Dazzling Gleam,Trick Room,Protect
NOf-1312,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
NOf-1312,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
NOf-1312,Urshifu,Choice Scarf,Unseen Fist,Poison,Wicked Blow,Close Combat,Poison Jab,U-turn
NOf-1313,Indeedee ♀,Rocky Helmet,Psychic Surge,Grass,Dazzling Gleam,Follow Me,Trick Room,Helping Hand
NOf-1313,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Icy Wind,Rain Dance,Tailwind
NOf-1313,Iron Crown,Booster Energy,Quark Drive,Psychic,Tachyon Cutter,Expanding Force,Focus Blast,Protect
NOf-1313,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1313,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Ice Spinner,Close Combat,U-turn
NOf-1313,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Earth Power,Sludge Bomb,Protect
NOf-1314,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
NOf-1314,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
NOf-1314,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1314,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
NOf-1314,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1314,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1315,Corviknight,Sitrus Berry,Mirror Armor,Fire,Brave Bird,Bulk Up,Tailwind,Roost
